token,date,ip,question,response
clusterlew,2016-10-17 17:13:53,24.6.131.45,Teach an individual an exercise routine [Back translation in English:],Number 7: I teach someone how to exercise.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Develop a spreadsheet using computer software [Back translation in English:],Number 11: I use computer software to develop spreadsheets.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Raise fish in a fish hatchery [Back translation in English:],"Number 14: I take care of fish at a farm or hatchery, looking after eggs, feeding the fish, and helping them grow."
clusterlew,2016-10-17 17:13:53,24.6.131.45,Conduct chemical experiments [Back translation in English:],"Number 15: I work with tubes of different chemicals, in chemistry."
clusterlew,2016-10-17 17:13:53,24.6.131.45,Study the movement of planets [Back translation in English:],Number 16: I study planets.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Compose or arrange music [Back translation in English:],Number 17: I write music.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Perform rehabilitation therapy [Back translation in English:],Number 20: I help rehabilitate injured people by doing different exercises with them to help their health improve.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Operate a beauty salon or barber shop [Back translation in English:],"Number 21: I run a barbershop, helping people wash, style, and cut their hair."
clusterlew,2016-10-17 17:13:53,24.6.131.45,Load computer software into a large computer network [Back translation in English:],"Number 23: As a computer technician, or IT, I install software on computers."
clusterlew,2016-10-17 17:13:53,24.6.131.45,Operate a calculator [Back translation in English:],Number 24: I use calculators.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Assemble electronic parts [Back translation in English:],Number 25: I put together different parts.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Drive a truck to deliver packages to offices and homes [Back translation in English:],Number 26: I drive trucks delivering packages to businesses and homes.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Create special effects for movies [Back translation in English:],"Number 29: I make special effects for movies. What are special effects? For example, cars being swept away by waves, which are generated in a computer to look like it really happened."
clusterlew,2016-10-17 17:13:53,24.6.131.45,Start your own business [Back translation in English:],Number 33: I founded my own business.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Calculate the wages of employees [Back translation in English:],Number 36: I calculate payroll wages for my employees.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Repair and install locks [Back translation in English:],Number 38: I fix and install locks.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Develop a way to better predict the weather [Back translation in English:],Number 39: I create better ways to predict the weather.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Work in a biology lab [Back translation in English:],Number 40: I work at a biology lab.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Perform jazz or tap dance [Back translation in English:],Number 42: I jazz or tap dance in front of an audience.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Help conduct a group therapy session [Back translation in English:],Number 44: I run group therapy.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Represent a client in a lawsuit [Back translation in English:],Number 45: I help clients with lawsuits. I represent them legally when they sue or are sued.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Market a new line of clothing [Back translation in English:],Number 46: I create and market new clothing designs.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Set up and operate machines to make products [Back translation in English:],Number 49: I set up machines in factories that make specific things.
clusterlew,2016-10-17 17:13:53,24.6.131.45,Invent a replacement for sugar [Back translation in English:],Number 51: I invent a new kind of sugar to replace other sweeteners. 
clusterlew,2016-10-17 17:13:53,24.6.131.45,Do laboratory tests to identify diseases [Back translation in English:],"Number 52: I work in a lab, identifying and analyzing new kinds of diseases."
clusterlew,2016-10-17 17:13:53,24.6.131.45,Sing in a band [Back translation in English:],Number 53: I sing in a band.
clusterlew,2016-10-17 17:13:53,24.6.131.45,REALISTIC [Back translation in English:],"Realistic means willing to roll up your sleeves and solve problems. People who like working with plants, animals, wood, tools, machines. Careers include engineering, mechanics, police, and farmer."
clusterlew,2016-10-17 17:13:53,24.6.131.45,INVESTIGATIVE [Back translation in English:],"Investigative is looking for facts, ideas, answers to problems. Careers include mathematicians, scientists, and doctors."
clusterlew,2016-10-17 17:13:53,24.6.131.45,ARTISTIC [Back translation in English:],"Artistic is creating and enjoying art, music, and theater. They don't like rules, but love flexibility. Jobs include actor, songwriter, artist, dancer."
clusterlew,2016-10-17 17:13:53,24.6.131.45,SOCIAL [Back translation in English:],"Social is enjoying helping, teaching, advising people. Careers include teacher, gym coach, nurse, counselor."
clusterlew,2016-10-17 17:13:53,24.6.131.45,ENTERPRISING [Back translation in English:],"Enterprising is enjoying organizing, setting up projects and work. They lead people and make decisions. Jobs include lawyer, business owner, judge, politician."
clusterlew,2016-10-17 17:13:53,24.6.131.45,CONVENTIONAL [Back translation in English:],"Conventional is preferring to work in clear planned routines, without much change. Jobs include secretary, bank teller, financial analyst."
clusterlew,2016-10-17 17:13:53,24.6.131.45,STRONGLYLIKE [Back translation in English:],Strongly like
clusterlew,2016-10-17 17:13:53,24.6.131.45,LIKE [Back translation in English:],Like
clusterlew,2016-10-17 17:13:53,24.6.131.45,UNSURE [Back translation in English:],"Unsure, on the fence"
clusterlew,2016-10-17 17:13:53,24.6.131.45,DISLIKE [Back translation in English:],dislike
clusterlew,2016-10-17 17:13:53,24.6.131.45,STRONGLYDISLIKE [Back translation in English:],strongly dislike
clusterlew,2016-10-17 17:13:53,24.6.131.45,jobzone1 [Back translation in English:],"Job Zone 1: Not much experience needed, 1 week to three months of training. Might need HS diploma or GED. Jobs include taxi driver, construction worker, and waiter."
clusterlew,2016-10-17 17:13:53,24.6.131.45,jobzone2 [Back translation in English:],"Job Zone 2: Some experience needed. A few months to a year on the job training. Usually need HS diploma or GED. Jobs include, forest fireman, store worker, bank worker."
clusterlew,2016-10-17 17:13:53,24.6.131.45,jobzone3 [Back translation in English:],"Job Zone 3: More experience needed. One to two years training on the job. Need vocational school, past work experience or AA degree. Jobs include food service manager, electrician, secretary, insurance sales."
clusterlew,2016-10-17 17:13:53,24.6.131.45,jobzone4 [Back translation in English:],"Job Zone 4: Need a lot of experience. Need to train for many years, on the job. Need college degree, a BA or graduate degree. Jobs include accountant, sales manager, teacher, chemist."
clusterlew,2016-10-17 17:13:53,24.6.131.45,jobzone5 [Back translation in English:],"Job Zone 5: A lot of experience needed. In depth study, five years or more of experience, training required before job starts. Business companies also give more in depth training. Need MA, PhD, or law degree. Jobs include doctor, college professor, and librarian."
clusterlew,2016-10-17 17:13:53,24.6.131.45,currentfuture [Back translation in English:],"Job zones are picked in two ways. Current and future. Current schools, training  and experience match the jobs available now. Future school, training, experience match jobs in the future. For job zones, current or future, don't worry about cost or whether you have enough training. Focus on researching and learning about jobs you may like."
clusterlew,2016-10-17 17:13:53,24.6.131.45,Explore [Back translation in English:],"The five job zones are split according to schooling, training, and experience requirements. Zone 1 doesn't require much.  Zone 2 requires some. Zone 3 requires more. Zone 4 requires a lot. Zone 5 requires very much and in depth. Pick a job zone that matches what you want to do. When you've picked one, click next."
clusterlew,2016-10-17 17:13:53,24.6.131.45,JZcareer [Back translation in English:],"How do you pick a job? There are five zones.  Each zone has two parts. One is a list of jobs. One is the training, school, and experience requirements. The job zone and IP helps you find jobs that fit you, and help you research and learn more."
clusterlew,2016-10-17 17:13:53,24.6.131.45,IPresultscareer [Back translation in English:],Your IP results and your job zone results will be shown. Click next.
clusterlew,2016-10-17 17:13:53,24.6.131.45,results [Back translation in English:],"Finally you will see the IP answers and jobs that match your answers. You will be satisfied with your job. When you see the five categories: Realistic, Investigative, Artistic, Social, Enterprising and Conventional. You will see numbers. Higher numbers represent better matches. Click each to learn more about each category. When you are done, click next."
clusterlew,2016-10-17 17:13:53,24.6.131.45,select [Back translation in English:],"When you're done learning about a job, current or future, select what you like."
skmartherb,2016-10-18 12:11:30,99.21.66.119,Build kitchen cabinets [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Write books or plays [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Play a musical instrument [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Teach an individual an exercise routine [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Develop a spreadsheet using computer software [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Raise fish in a fish hatchery [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Conduct chemical experiments [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Study the movement of planets [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Compose or arrange music [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Perform rehabilitation therapy [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Operate a beauty salon or barber shop [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Load computer software into a large computer network [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Operate a calculator [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Assemble electronic parts [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Drive a truck to deliver packages to offices and homes [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Create special effects for movies [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Start your own business [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Calculate the wages of employees [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Repair and install locks [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Develop a way to better predict the weather [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Work in a biology lab [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Perform jazz or tap dance [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Help conduct a group therapy session [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Represent a client in a lawsuit [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Market a new line of clothing [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Set up and operate machines to make products [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Invent a replacement for sugar [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Do laboratory tests to identify diseases [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Sing in a band [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,REALISTIC [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,INVESTIGATIVE [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,ARTISTIC [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,SOCIAL [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,ENTERPRISING [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,CONVENTIONAL [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,STRONGLYLIKE [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,LIKE [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,UNSURE [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,DISLIKE [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,STRONGLYDISLIKE [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,jobzone1 [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,jobzone2 [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,jobzone3 [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,jobzone4 [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,jobzone5 [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,currentfuture [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,Explore [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,JZcareer [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,IPresultscareer [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,results [Back translation in English:],
skmartherb,2016-10-18 12:11:30,99.21.66.119,select [Back translation in English:],
ounectatel,2016-10-20 23:54:48,74.138.34.170,Build kitchen cabinets [Back translation in English:],Number one.  Building kitchen cabinets
ounectatel,2016-10-20 23:54:48,74.138.34.170,Write books or plays [Back translation in English:],Number five.  Writing books or plays 
ounectatel,2016-10-20 23:54:48,74.138.34.170,Play a musical instrument [Back translation in English:],Number six.  Using musical instruments 
ounectatel,2016-10-20 23:54:48,74.138.34.170,Teach an individual an exercise routine [Back translation in English:],Number seven.  Teach person how to exercise 
ounectatel,2016-10-20 23:54:48,74.138.34.170,Develop a spreadsheet using computer software [Back translation in English:],Number eleven.   Developing spreadsheets for computer software
ounectatel,2016-10-20 23:54:48,74.138.34.170,Raise fish in a fish hatchery [Back translation in English:],"Number fourteen.  Taking care of a farm/fish, putting eggs there, feeding"
ounectatel,2016-10-20 23:54:48,74.138.34.170,Conduct chemical experiments [Back translation in English:],Number fifteen.  Mixing different chemicals in lab beaks
ounectatel,2016-10-20 23:54:48,74.138.34.170,Study the movement of planets [Back translation in English:],Number sixteen.  Studying planets
ounectatel,2016-10-20 23:54:48,74.138.34.170,Compose or arrange music [Back translation in English:],Number seventeen.  Creating and writing music.  
ounectatel,2016-10-20 23:54:48,74.138.34.170,Perform rehabilitation therapy [Back translation in English:],Number twenty.  Rehab and helping hurt people exercise and get better. 
ounectatel,2016-10-20 23:54:48,74.138.34.170,Operate a beauty salon or barber shop [Back translation in English:],Number Twenty one.  Running a hair salon.  
ounectatel,2016-10-20 23:54:48,74.138.34.170,Load computer software into a large computer network [Back translation in English:],"Number twenty three.  IT, computer technician responsible for installing software in computers"
ounectatel,2016-10-20 23:54:48,74.138.34.170,Operate a calculator [Back translation in English:],Number twenty four.  Using calculators
ounectatel,2016-10-20 23:54:48,74.138.34.170,Assemble electronic parts [Back translation in English:],Number twenty five.  Putting in different electrical parts 
ounectatel,2016-10-20 23:54:48,74.138.34.170,Drive a truck to deliver packages to offices and homes [Back translation in English:],Number twenty six.   Driving a delivery truck and delivering boxes to either stores/businesses or homes
ounectatel,2016-10-20 23:54:48,74.138.34.170,Create special effects for movies [Back translation in English:],"Number twenty nine.  Making special effects, for example like a big splash of water overwhelming a driving car, for movies."
ounectatel,2016-10-20 23:54:48,74.138.34.170,Start your own business [Back translation in English:],Number thirty three.  Owning a business
ounectatel,2016-10-20 23:54:48,74.138.34.170,Calculate the wages of employees [Back translation in English:],Number thirty six.  Calculating how much money that people that work for me make.  
ounectatel,2016-10-20 23:54:48,74.138.34.170,Repair and install locks [Back translation in English:],Number thirty eight.  Fixing locks and installing them 
ounectatel,2016-10-20 23:54:48,74.138.34.170,Develop a way to better predict the weather [Back translation in English:],Number thirty nine.  Creating better ways to predict what weather will look like.  
ounectatel,2016-10-20 23:54:48,74.138.34.170,Work in a biology lab [Back translation in English:],Number forty.  Working in a biology lab 
ounectatel,2016-10-20 23:54:48,74.138.34.170,Perform jazz or tap dance [Back translation in English:],Number forty two.   Dancing jazz or tap for an audience 
ounectatel,2016-10-20 23:54:48,74.138.34.170,Help conduct a group therapy session [Back translation in English:],Number forty four.  Help facilitate/run a therapy group
ounectatel,2016-10-20 23:54:48,74.138.34.170,Represent a client in a lawsuit [Back translation in English:],"Number forty five.   Working and helping clients with lawsuits. whether it's suing them or being sued, by being law representative."
ounectatel,2016-10-20 23:54:48,74.138.34.170,Market a new line of clothing [Back translation in English:],Number forty six.  Wroking to promote people to come see new clothes and designs.  
ounectatel,2016-10-20 23:54:48,74.138.34.170,Set up and operate machines to make products [Back translation in English:],Number forty nine.   Setting up and operating machines to make specific things.  
ounectatel,2016-10-20 23:54:48,74.138.34.170,Invent a replacement for sugar [Back translation in English:],Number fifty one.  Creating new sugar to replace sugar.   
ounectatel,2016-10-20 23:54:48,74.138.34.170,Do laboratory tests to identify diseases [Back translation in English:],Number fifty two.  working in a lab to identify different diseases
ounectatel,2016-10-20 23:54:48,74.138.34.170,Sing in a band [Back translation in English:],Number fifty three.   Singing for a band
ounectatel,2016-10-20 23:54:48,74.138.34.170,REALISTIC [Back translation in English:],"Meaning of realistic is being a self starter and solving problems.  People like working with plants, animals, wood, tools, machinery.  Jobs related to this includes engineering, mechanical, police officer, farmers"
ounectatel,2016-10-20 23:54:48,74.138.34.170,INVESTIGATIVE [Back translation in English:],"Investigative is to look for facts, ideas, think about answers to problems in job fields such as math, science, doctors."
ounectatel,2016-10-20 23:54:48,74.138.34.170,ARTISTIC [Back translation in English:],"Artisitic is to create and like art, music, theatre.  Don't like rules but like flexiblity.  Jobs such as actor, musician, artist, dancer."
ounectatel,2016-10-20 23:54:48,74.138.34.170,SOCIAL [Back translation in English:],"Social is to help, teach, influence people.   Jobs like teaching, exercise coach, nurse, counselor."
ounectatel,2016-10-20 23:54:48,74.138.34.170,ENTERPRISING [Back translation in English:],"Enterprising means liking order, setting projects, leading people, decision making.  Jobs such as lawyer, business owner, judge, politician."
ounectatel,2016-10-20 23:54:48,74.138.34.170,CONVENTIONAL [Back translation in English:],"Conventional means to prefer in a structured work place, stability, not wanting to lead, detail oriented.  Jobs like secretary, bank teller, accountant."
ounectatel,2016-10-20 23:54:48,74.138.34.170,STRONGLYLIKE [Back translation in English:],Strongly like 
ounectatel,2016-10-20 23:54:48,74.138.34.170,LIKE [Back translation in English:],like 
ounectatel,2016-10-20 23:54:48,74.138.34.170,UNSURE [Back translation in English:],"Unsure, neutral"
ounectatel,2016-10-20 23:54:48,74.138.34.170,DISLIKE [Back translation in English:],don't like 
ounectatel,2016-10-20 23:54:48,74.138.34.170,STRONGLYDISLIKE [Back translation in English:],strongly dislike 
ounectatel,2016-10-20 23:54:48,74.138.34.170,jobzone1 [Back translation in English:],"Job zone one.  Not much expereince needed.  One week to three months of training, may need HS diploma or GED.  Jobs such as taxi driver, construction worker, waitressing."
ounectatel,2016-10-20 23:54:48,74.138.34.170,jobzone2 [Back translation in English:],"Job zone 2.  Some experience required like a few months to one year.  training while working.  HS diploma or GED needed.  Jobs such as forest fire ranger, store clerk, bank worker."
ounectatel,2016-10-20 23:54:48,74.138.34.170,jobzone3 [Back translation in English:],"job zone three.  More experience needed.  Training while on the job for 1-2 years.  Need vocational school, past work experience, associates degree.   Jobs such as food service manager, electrician, legal secretary, insurance."
ounectatel,2016-10-20 23:54:48,74.138.34.170,jobzone4 [Back translation in English:],"job zone 4.  Experience required.   Several years of training on the job.  Needs college degree, Jobs such as accountant, store manager, teacher, chemist."
ounectatel,2016-10-20 23:54:48,74.138.34.170,jobzone5 [Back translation in English:],"Job zone five.  Extensive experience needed.   Five years or more of training required.   Training required before starting job and businesses and/or company will provide more training.   Needs MA, PhD.    Jobs such as doctor, College professor, librarian."
ounectatel,2016-10-20 23:54:48,74.138.34.170,currentfuture [Back translation in English:],"Pick two job zones, one that fits you in the present and one that fits you in the future. Currently, pick which one fits you experience wise with your education and training.   And for future job zone, don't worry about what you have right now, and figure out what you may like and fits you."
ounectatel,2016-10-20 23:54:48,74.138.34.170,Explore [Back translation in English:],"There are five job zones that look at the education, training, experience of a person.   The first job zone doesn't require much work or school experience.   Second job zone requires some work and education experience.  Third job zone requires more experience and education.  Fourth job zone, more education, school, and experience is needed .   Fifth job zone, requires extensive work and experience.  Pick the job zone that fits the job you want.   Once completed, click next."
ounectatel,2016-10-20 23:54:48,74.138.34.170,JZcareer [Back translation in English:],"Pick a career by looking at the job zones and the work experience, education, and training required.   The job zone and IP will help you determine what suits you best."
ounectatel,2016-10-20 23:54:48,74.138.34.170,IPresultscareer [Back translation in English:],Your IP lilst of jobs related to your job zone then click next.  
ounectatel,2016-10-20 23:54:48,74.138.34.170,results [Back translation in English:],"Finally, interest profiler answers and work activities match the job that you will be satisfied with. You will see realistic, investigative, artistic, social, enterprising,and conventional.   you will see numbers with those and the highest number is what best fits you and click on that to read the description for those.  Then click on the rest and once you are done, click next to move to the next page"
ounectatel,2016-10-20 23:54:48,74.138.34.170,select [Back translation in English:],You have learned the job zones and now you know what jobs you will like and pick.  
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Build kitchen cabinets [Back translation in English:],1)  Kitchen Cabinet Maker
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Write books or plays [Back translation in English:],5)  Screen Writer
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Play a musical instrument [Back translation in English:],6)  Playing Musical Instruments
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Teach an individual an exercise routine [Back translation in English:],7)  Personal Trainer
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Develop a spreadsheet using computer software [Back translation in English:],11)  Using spreadsheets on a computer
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Raise fish in a fish hatchery [Back translation in English:],14)  Working at a fish farm
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Conduct chemical experiments [Back translation in English:],15)  Chemist in a Laboratory Performing Experiments
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Study the movement of planets [Back translation in English:],16)  Astronomer
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Compose or arrange music [Back translation in English:],17)  Musical Composer
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Perform rehabilitation therapy [Back translation in English:],20)  Physical Therapist
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Operate a beauty salon or barber shop [Back translation in English:],21)  Hair Salon Owner
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Load computer software into a large computer network [Back translation in English:],23)  Computer Software Programmer
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Operate a calculator [Back translation in English:],24)  Using a calculator
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Assemble electronic parts [Back translation in English:],25)  Building Electronics
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Drive a truck to deliver packages to offices and homes [Back translation in English:],26)  Delivery Driver
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Create special effects for movies [Back translation in English:],29)  Computer generated special effects
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Start your own business [Back translation in English:],33)  Entrepreneur
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Calculate the wages of employees [Back translation in English:],36)  Payroll Department
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Repair and install locks [Back translation in English:],38)  Locksmith
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Develop a way to better predict the weather [Back translation in English:],39)  Meterologist
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Work in a biology lab [Back translation in English:],40)  Biology Lab Technician
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Perform jazz or tap dance [Back translation in English:],42)  Jazz/Tap Dancer
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Help conduct a group therapy session [Back translation in English:],44)  Group Therapist
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Represent a client in a lawsuit [Back translation in English:],45)  Class Action Attorney
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Market a new line of clothing [Back translation in English:],46)  Fashion Designer and Marketing
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Set up and operate machines to make products [Back translation in English:],49)  Machinist
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Invent a replacement for sugar [Back translation in English:],51)  Artificial Sweetner Developer
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Do laboratory tests to identify diseases [Back translation in English:],52)  Epidemiologist
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Sing in a band [Back translation in English:],53)  Lead Singer for a band
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,REALISTIC [Back translation in English:],"Realistic such as problem solver, working with plants, animals, wood, tools, machines in careers such as engineers, mechanic, police officer or farmer."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,INVESTIGATIVE [Back translation in English:],"Investigative means researching facts, ideas, solutions to problems in careers like mathematician, scientist, or doctor."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,ARTISTIC [Back translation in English:],"Artistic means you are creative, enjoy the arts, music and theatre.  You don't enjoy working in an environment with a lot of rules, rather you enjoy flexibility.  Careers could be actor, composer, artist or dancer."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,SOCIAL [Back translation in English:],"Social means you enjoying helping others, teaching, counseling which could include careers such as teacher, exercise coach, nurse, or counselor."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,ENTERPRISING [Back translation in English:],"Enterprising means you like organizing, setting up projects, leading people, making decisions in careers such as lawyer, business owner, judge, politician."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,CONVENTIONAL [Back translation in English:],"Conventional means someone who likes routine, does not like flexibility, detail oriented in careers such as clerical worker, banker, financial analyst."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,STRONGLYLIKE [Back translation in English:],Extremely Interested
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,LIKE [Back translation in English:],Interested
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,UNSURE [Back translation in English:],Somewhat Interested
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,DISLIKE [Back translation in English:],No Interest
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,STRONGLYDISLIKE [Back translation in English:],Extremely Uninterested
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,jobzone1 [Back translation in English:],"Zone One Worker.  Little experience required.  One week to three months of training provided.  High school diploma or GED desirable.  Taxi driver, construction worker, server."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,jobzone2 [Back translation in English:],"Zone 2:  Some experience required.  Between 2 or 3 months, up to one year on the job training provided.  High school diploma or GED required.  Forest fire fighter, retail, banking."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,jobzone3 [Back translation in English:],"Zone 3:  Experience required.  One to two years on the job training provided.  Vocational training, prior experience, or AA degree a plus.  Food service manager, electrician, legal secretary, Insurance salesman."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,jobzone4 [Back translation in English:],"Job Zone 4:  Experience required.  Many years of training provided.  BA, BS or MA degree needed.  Accountant, sales manager, teacher, chemist."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,jobzone5 [Back translation in English:],"Job Zone 5:  Must study for many years to qualify.  Five years or more experience.  Training required prior to beginning career.  Businesses and companies will provide training specific to their industry.  Masters degree, PhD or law degree required.  Careers include doctors, college professors, librarian."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,currentfuture [Back translation in English:],"Job zones can be chosen in one of two ways; what you would like to do currently as well as in the future.  One job zone matches your current skills and interest while another job zone matches what you might like to do in the future without consideration of training, education or finances required to complete those.  For now, you are simply learning about careers for which you may have an interest."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,Explore [Back translation in English:],"There are five job zone indicating how much education, training and experience is required.   One indicates little education, training, experience required. Two indicates some education, training, experience required.  Three indicates education, training, experience required.  Four indicates lots of education, training, experience required.  Five indicates in depth education, training, experience required.  Select the job zone which matches the career you are interested in, then click ""Next"" to continue."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,JZcareer [Back translation in English:],"In order to choose a career, select a job zone one through five.  Each job zone has a list of careers and the training, education and experience required for that job zone.  Job zones and the Interest Profiler can help you determine which careers you are interested in that you may want to research further."
erpebuzrt,2016-11-01 17:30:03,23.252.195.53,IPresultscareer [Back translation in English:],"You will be able to view your Interest Profile and related Job Zones by clicking ""Next""."
